tenure_months,monthly_logins,last_login_days_ago,total_revenue,payment_failures,csat_score,churn,gender_Male,country_Bangladesh,country_Canada,country_Germany,country_India,country_UK,country_USA,city_Delhi,city_Dhaka,city_London,city_New York,city_Sydney,city_Toronto,customer_segment_Individual,customer_segment_SME,signup_channel_Referral,signup_channel_Web,contract_type_Quarterly,contract_type_Yearly,payment_method_Card,payment_method_PayPal,discount_applied_Yes,price_increase_last_3m_Yes,complaint_type_None,complaint_type_Service,complaint_type_Technical,survey_response_Satisfied,survey_response_Unsatisfied
16,34,12,800,0,3.0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False
39,6,6,1170,1,5.0,0,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,True,False
29,11,5,580,0,4.0,0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,True,True,False,False,True,False
13,5,20,910,0,3.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
35,13,19,700,0,5.0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
11,0,12,110,1,4.0,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
35,30,4,1750,0,3.0,0,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,True,False,False,False,True,False
47,26,12,470,2,5.0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True
8,21,5,560,0,2.0,0,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False
7,28,11,70,1,4.0,0,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False
5,28,2,100,0,2.0,0,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,True,False,True,True,True,False,False,False,False
6,19,0,300,3,5.0,1,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True
57,6,1,570,0,2.0,1,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,True,False
51,12,9,3570,3,2.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
35,19,5,1750,2,3.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False
30,12,4,2100,0,3.0,0,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False
11,37,21,220,0,3.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,True
38,21,1,380,0,4.0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False
27,21,20,1350,1,3.0,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,True,True,False
56,29,6,3920,0,3.0,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,True,False,False,False,True,False,False,False,True
21,22,37,420,1,5.0,0,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False
14,17,3,420,1,3.0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True
49,35,17,2450,0,2.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False
35,24,7,1750,0,4.0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,True,False
29,15,2,290,0,3.0,1,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
24,21,19,480,1,4.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
36,14,8,360,0,4.0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False
41,11,16,1230,0,5.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False
45,27,9,450,1,5.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True
32,14,0,2240,0,3.0,0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False
6,12,9,120,0,5.0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False
10,21,0,300,0,5.0,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True
20,30,13,400,0,3.0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False
20,0,3,600,0,3.0,1,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
26,12,5,520,0,4.0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,True,True,False,False,False,False
21,0,1,630,2,3.0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False
45,0,1,3150,1,2.0,0,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,False
23,20,11,1150,1,2.0,0,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False
46,6,0,920,0,4.0,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False
12,27,6,120,0,3.0,0,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,True,True,False,False,True,False,True
55,7,9,1650,0,5.0,0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False
13,25,5,130,0,3.0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True
10,22,7,300,0,3.0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True
7,10,24,210,1,4.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False
37,14,13,740,1,3.0,0,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,True,True,True,False,False,False,False
12,21,14,120,0,5.0,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
25,25,19,1250,0,5.0,0,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False
2,33,4,200,0,3.0,0,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True
40,22,2,400,0,4.0,0,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False
26,19,0,520,1,4.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False
40,20,13,800,0,4.0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False
51,17,3,5100,1,2.0,0,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,True,True,False
5,15,5,500,0,3.0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True
8,10,2,80,0,3.0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False
42,23,8,840,0,4.0,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False
45,11,2,450,1,3.0,0,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True
9,21,10,270,0,2.0,0,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False
39,19,12,780,0,3.0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False
20,26,1,1400,1,3.0,0,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False
52,22,23,1040,0,5.0,0,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False
